timestamp,p_in_sp,q_in_sp,q_in_up,q_in_dn,q_in_63,q_in_90,p_actual_hv,q_actual_hv
34.95,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.217
35.061,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.217
35.171,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.217
35.281,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.217
35.387,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.218
35.498,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.218
35.605,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.218
35.711,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.218
35.815,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.218
35.924,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.219
36.035,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.219
36.142,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.219
36.246,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.219
36.347,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.22
36.455,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.22
36.562,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.22
36.667,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.22
36.768,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.22
36.871,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.22
36.976,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.221
37.089,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.22
37.196,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.221
37.302,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.221
37.403,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.221
37.508,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.221
37.61,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.221
37.712,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
37.821,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
37.922,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
38.027,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
38.133,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
38.235,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
38.338,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
38.441,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
38.556,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.222
38.671,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.223
38.776,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.223
38.882,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.223
38.988,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.223
39.092,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.224
39.198,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.224
39.308,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.224
39.41,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.224
39.513,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.224
39.621,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.224
39.728,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.225
39.837,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.225
39.943,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.225
40.044,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.225
40.146,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.225
40.25,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.225
40.353,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.225
40.459,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.226
40.565,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.226
40.666,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.226
40.781,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.226
40.885,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.226
40.999,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.226
41.106,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.226
41.212,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.227
41.32,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.227
41.423,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.227
41.53,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.227
41.638,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.227
41.748,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.227
41.851,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.227
41.96,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.227
42.07,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.228
42.172,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.228
42.288,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.228
42.39,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.228
42.492,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.228
42.597,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.228
42.703,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.228
42.806,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.228
42.914,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.229
43.022,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.229
43.125,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.229
43.234,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.229
43.34,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.229
43.449,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.229
43.554,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.229
43.655,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.229
43.768,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
43.882,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
43.987,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.088,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.191,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.293,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.399,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.503,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.605,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.709,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.816,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.23
44.918,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.023,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.125,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.225,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.342,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.464,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.567,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.67,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.771,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.875,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.231
45.977,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.083,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.199,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.301,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.411,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.519,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.622,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.722,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.828,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.232
46.944,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.047,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.153,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.265,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.368,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.473,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.574,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.676,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.782,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
47.902,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
48.008,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.233
48.114,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
48.22,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
48.338,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
48.447,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
48.549,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
48.664,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
48.769,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
48.874,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
48.975,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
49.078,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
49.193,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.234
49.299,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
49.404,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
49.506,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
49.609,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
49.715,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
49.822,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
49.925,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
50.026,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
50.132,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
50.239,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
50.343,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
50.448,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
50.555,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
50.66,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.235
50.76,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
50.864,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
50.969,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.07,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.179,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.287,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.39,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.497,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.604,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.706,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.807,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
51.92,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
52.032,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
52.134,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.236
52.24,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
52.345,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
52.454,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
52.561,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
52.671,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
52.785,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
52.892,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
52.994,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.1,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.208,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.312,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.422,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.522,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.623,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.723,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.826,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.237
53.929,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.035,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.136,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.237,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.342,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.447,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.55,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.657,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.759,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.86,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
54.961,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
55.068,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
55.181,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
55.288,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
55.4,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
55.502,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
55.605,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
55.71,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.238
55.818,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
55.931,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.037,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.14,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.243,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.344,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.445,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.569,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.678,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.786,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
56.895,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.002,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.107,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.209,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.314,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.419,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.525,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.63,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.734,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.839,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.239
57.939,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.043,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.148,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.252,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.353,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.461,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.564,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.672,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.776,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.882,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
58.985,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.092,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.199,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.303,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.404,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.505,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.612,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.716,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.82,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
59.924,0.75,-0.247,-0.259,-0.234,-0.153,-0.222,0.75,-0.24
