timestamp,p_in_sp,q_in_sp,q_in_up,q_in_dn,q_in_63,p_actual_hv,q_actual_hv
135.673,0.75,0.107,0.1,0.114,0.159,0.75,0.107
135.776,0.75,0.107,0.1,0.114,0.159,0.75,0.107
135.877,0.75,0.107,0.1,0.114,0.159,0.75,0.107
135.978,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.089,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.195,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.296,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.414,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.52,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.628,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.735,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.837,0.75,0.107,0.1,0.114,0.159,0.75,0.107
136.944,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.051,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.156,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.261,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.367,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.468,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.574,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.684,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.788,0.75,0.107,0.1,0.114,0.159,0.75,0.107
137.891,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.015,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.128,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.23,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.335,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.439,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.544,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.645,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.771,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.882,0.75,0.107,0.1,0.114,0.159,0.75,0.107
138.996,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.101,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.202,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.308,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.409,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.53,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.634,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.735,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.839,0.75,0.107,0.1,0.114,0.159,0.75,0.107
139.949,0.75,0.107,0.1,0.114,0.159,0.75,0.107
